Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex_2,ICP_Claude_2,Manual_ICP,Manual_Reason
3547,66f75a81b8ee980001ac35b6,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,"Partner And Head, Talent Intelligence & Acquisitions",Yes,No,Yes,Private equity investment signal
3558,66faf0457b42e10001382f58,65941e08b5afb701c6ab8f44,"Maximus Partners, LLC",Management Consulting,Principal And Head Of Recruiting,Yes,No,Yes,Private equity investment signal
3561,64f01672c66a6200017c43da,54a12a4d69702d90a2982f02,Harper Meyer,Law Practice,Partner,Yes,No,Yes,Family office signal
3568,5c679a48f3e5bb507668fccb,6048cf910549ec0120f2c97c,RingStone,Information Technology & Services,Vice President Of Client Relations - North America ,Yes,No,Yes,Private equity investment signal
3573,54a4c92d7468692fa2b19163,54a1ab7374686945fae25b06,Pasquesi Sheppard LLC,Accounting,Partner,Yes,No,Yes,Family office signal
3575,66fe13467673080001e9bc5d,54a129c969702d8b19284702,Ropella 360,Staffing & Recruiting,Chief Executive Officer,Yes,No,Yes,Family office signal
3577,66f7ad9c5812e80001a19746,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3578,5cc32689a3ae614ca8fab426,6132e2b7548e0100da2cd1e8,Guernsey Holdings,Food & Beverages,Vice President Operations,Yes,No,No,Insufficient explicit evidence for ICP fit
3597,6801719c0223d500010c1574,556993ed7369642579226000,"The Pun Group, LLP",Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3598,640b0e2d3da4800001f17c79,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3599,54a4e9cd74686936767b206d,5a9dbc3da6da98d94d8e7a6a,Brix + Partners LLC,Accounting,Partner,Yes,No,Yes,Family office signal
3606,62bb9d19746d04000101a3e5,5b1422dba6da98dcdbcb5045,Apex Heritage Group,Oil & Energy,Founder & President,Yes,No,Yes,Family office signal
3614,66f928b6b0136a0001a3f91b,55ec9250f3e5bb04ee00008d,Auramet International,Mining & Metals,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
3616,54ec0ea97468694311aee246,54a128b469702dc128500801,Blue Vault,Financial Services,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3630,61b1ad80494fe30001b44ebe,54a1358c69702d46f0eda200,Floyd Advisory LLC,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
3633,66ff4c8a60729700015d344f,5fc8de17de97ab000150d2f2,SLB Capital Advisors,Real Estate,Partner,Yes,No,Yes,Private equity investment signal
3638,66ff4db260729700015d9c81,5d9b734c994fd200d4e9a17f,Entourage Effect Capital,Financial Services,Co-founder I Co-managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3639,66fa84524baae60001c9120c,629d89c513b71a00f53581c7,ENDUIR Cyber,Information Technology & Services,Partner,Yes,No,Yes,Private equity investment signal
3640,66fb68a3b5ed39000191210e,5e55c84846c72000019dc9f7,Ignition Consultants (CFOs),Financial Services,CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3663,601954632595e50001c222c2,54a1358c69702d46f0eda200,Floyd Advisory LLC,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
3678,66f583b9d3b2a70001b4a669,54a13c5669702db45d3ec101,BrandingBusiness,Marketing & Advertising,"Founding Partner, CEO",Yes,No,Yes,Private equity investment signal
3688,6016e4faff245f00017fd992,5da42f9bce6ed30001d8bc98,Empire Builders LLC,Management Consulting,Digital Media Founder,Yes,No,Yes,Private equity investment signal
3692,66f4ae5d25ce0600019f19a4,5b83e41ef874f71c25cdd650,RPCK | Rastegar Panchal,Legal Services,"Partner, Investment Funds & Blended Finance",Yes,No,Yes,Family office signal
3696,5ff7d5ec1cbbd900016ec21d,631adfbfaaf29500a3f21e5f,Auriga Partners,Investment Management,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3705,66f754e8b8ee980001aa76b2,54a129d269702dab37fbe501,LatinFinance,Information Services,CEO ,Yes,No,Yes,Private equity investment signal
3714,54aaa9c87468690630178911,5da38406ba58a30001182027,Paladin,Financial Services,Partner,No,Yes,Yes,Explicit M&A advisory / broker signal
3725,57d90b5ca6da98727a837ec4,669fd63bd6aa4f01b59fd79a,"Handler Law, LLP",Legal Services,Partner,Yes,No,Yes,Family office signal
3736,54a79a727468696b7f87e943,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3745,66f7e96dae47ef00016978b5,54a11cf769702d84c58bd700,"Perlman, Bajandas, Yevoli & Albright, P.L.",Law Practice,Partner,Yes,No,Yes,Family office signal
3747,589e52f0f65125cb54e47efe,54a1ce0c7468694f8f6d7312,Fenimore Kay Harrison LLP,Legal Services,Partner,Yes,No,No,Legal firm (outside target ICP categories)
3762,5571483a7369645300233f00,54a1355769702d3a9c0fa700,Winston Partners,Investment Management,Partner And Director Of Research,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3765,67003581d5a79e00013b4c72,54a2213874686930c2e52e0f,Libertas Group,Staffing & Recruiting,Managing Partner,Yes,No,Yes,Private equity investment signal
3772,66f5b32cb909410001910529,54a12a4d69702d90a2982f02,Harper Meyer,Law Practice,Attorney & Partner,Yes,No,Yes,Family office signal
3780,54a3b9167468693442409f0d,62eb4154f095fa0001b09bd7,Epic Partners,Nonprofit Organization Management,Partner,Yes,No,Yes,Private equity investment signal
3783,54a9f347746869334a82681c,54a198357468695860962e00,"Ardmore Banking Advisors, Inc.",Financial Services,President And CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3789,66f8907c1cc13a0001ec2498,54a13c7369702d0486bbeb01,Adams Capital,Financial Services,President,No,Yes,Yes,Explicit M&A advisory / broker signal
3790,54a27bd37468693a7e8e5726,5d09e2caa3ae61ca6847b0fe,"Boss Group International, LLC",Real Estate,"Partner, M&a Advisor + Business Broker",Yes,No,Yes,Explicit M&A advisory / broker signal
3792,66f986e4030c9d0001acf6b7,657b7fbffef21601c6184a82,DetailPage.com,Information Technology & Services,Founding Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3802,5f0a5821aad4540001f6f2c4,54a1ba6b74686945fa73a20b,Schwartz Advisors,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3810,6726210915cc7000018027d0,5d652855f8a07b0946563a22,Finvisor,Financial Services,Chief Operating Officer & Head Of Advisory,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3813,57d951bfa6da9872528cbb60,54a11eef69702d9d7ed89b01,Fort Dearborn Partners,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3826,67ca2ebb17a2f500014a45cf,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Founding Partner,Yes,No,Yes,Private equity investment signal
3833,66f6cdbb03f61c0001dd6971,5a9ede67a6da98d94d927a49,Emerald Strategy Partners,Management Consulting,Founder And Managing Partner,Yes,No,Yes,Private equity investment signal
3848,54a445717468692abf16203a,54a11af869702da425990500,Altimeter,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3852,63181f63ea30b9000150c34b,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Owner,Yes,No,Yes,Explicit M&A advisory / broker signal
3862,685c1fae5909e400013a098c,5e576d7e5432210001664fe3,Health Business Group,Management Consulting,"President, Health Business Group",Yes,No,Yes,Private equity investment signal
3869,60ba27839dccd80001e5e301,55f8ac79f3e5bb1606000175,Secure Net Lease,Real Estate,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3871,66f6f9bd535ef50001a238ff,54a25d947468693cdde9391d,Stride,Accounting,Owner,Yes,No,Yes,Explicit M&A advisory / broker signal
3875,66f2ed5d4d70ff00018a8a30,5c269aa480f93ea5623d5072,A/B Consulting,Management Consulting,Operating Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3888,60dd9d7c808ad9000135e961,5e561246278d3a0001a935c7,Compass Healthcare Consulting,Hospital & Health Care,Partner,Yes,No,Yes,Private equity investment signal
3909,66f67e8461eb5b000196a84c,55920a4b736964193efb3200,IV Capital,Financial Services,Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3912,66f752c8b442e500011d0537,5e1dcbf19b5829008c12949a,Hand Baldachin & Associates LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
3918,54ec3418746869444cd2e864,5e55a6fa902f1b0001faf39f,"Arroyo Energy Partners, LLC",Oil & Energy,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
3929,611c8ebd257b09000166eecf,5ed19228085be1000112e213,ValueAct Capital,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3935,58bf98a7f651257f8b5b47d3,5d330a68a3ae61189e238ffd,"Hoffman & Associates, LLC",Legal Services,Partner,Yes,No,Yes,Family office signal
3936,54c2af1a74686916394924b8,54a1276469702dcef9c91c00,Apex Leaders,Information Services,Vice President Of Finance And Operations,Yes,No,Yes,Private equity investment signal
3943,66f566697dcff00001f9ba78,5a9cc5f0a6da98d9663e0439,SBSB Financial Advisors,Financial Services,Principal/co-founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
3950,658e52a62d76b30001576477,61b077a313f4fb00017e6851,SUTKER MORAN,Management Consulting,President,Yes,No,Yes,Explicit M&A advisory / broker signal
3960,66f90f67ee610d0001bc6f53,5d358a4af65125c65663acad,"Lighthouse Management Group, Inc.",Management Consulting,Partner & Co-founder,Yes,No,Yes,Explicit M&A advisory / broker signal
3963,66f14c9e43594000018d8fde,54a1344f69702d46f0560200,VION Investments,Financial Services,Principal - Chief Legal Officer,No,Yes,Yes,Explicit M&A advisory / broker signal
3971,64104a776dd51500012f70d8,604b6cf3d149b600e2036ecb,Camino Search,Staffing & Recruiting,Talent Partner,Yes,No,Yes,Private equity investment signal
3974,54aba0d57468692a6be2b801,54a1274169702dc128511b00,Koren Rogers Executive Search/Koren Riley Real Estate & Property Management Staffing,Staffing & Recruiting,Managing Partner (principal),Yes,No,Yes,Private equity investment signal
3977,66fc3175dae4a200018255ba,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
3991,5e5b1850522e9000011adfdd,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,Private equity investment signal
3992,57d8cf2ca6da98725287faaf,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO,Yes,No,Yes,Private equity investment signal
4001,57d4a1bea6da9853c6d4465a,54a1229869702d9d7eccbf02,"NRC Realty & Capital Advisors, LLC",Real Estate,Founder - Exec Managing Director,Yes,No,Yes,Explicit M&A advisory / broker signal
4002,6840726e114d6a00013ac261,5da6ab6a62ce29000135adcc,SCCG Management,Gambling & Casinos,Founder & CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
4005,61128064a43e0b00012929cb,54a11ea669702d88c4c26901,The Whitaker Group,International Trade & Development,President And CEO,Yes,No,Yes,Private equity investment signal
4007,66f2d1dad77b990001fec2c5,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Chief Executive Officer,Yes,No,Yes,Family office signal
4012,54a56dbf7468692cf079bf95,6134240d429a2e00016055f8,Longacre Square Partners,Public Relations & Communications,Partner,Yes,No,Yes,Private equity investment signal
4020,610a18cb2d78ae0001386000,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO,Yes,No,Yes,Private equity investment signal
4023,5fbf17729424570001b433b0,65cab90e3933d801c7a5551e,Lion Creek Real Estate Capital,Real Estate,Vice President,Yes,No,Yes,Private equity investment signal
4025,54a2d2d074686930c239bb3f,668ff71d717d080491889798,503 Capital Partners,Financial Services,Founder & Managing Partner - CIO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4038,5ae95210a6da98ea761ad76f,54a134f469702d4b2e974a00,PMW | Purrington Moody Weil,Law Practice,Partner,Yes,No,Yes,Family office signal
4046,660fbded83225800078a7581,54a1bc917468695c824f340c,"Wouch, Maloney & Co., LLP",Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4060,5f970f070fe96b00015ad3cd,61eb8eb44c36910001e4277b,Basswood Counsel,Legal Services,Co-founder,Yes,No,Yes,Family office signal
4070,62043e8f5689910001c2d317,54a12b0f69702deaae6d0000,"Lipschultz, Levin & Gray",Accounting,Partner,Yes,No,Yes,Family office signal
4083,66f1eaf709f23f00012f44c5,5c20fbdda3ae6116300e5dc9,TheCapitalNet,Information Technology & Services,Founder And CEO,Yes,No,Yes,Private equity investment signal
4092,598364d3a6da98b0545154cc,6557bf955de3b100a37dcd91,Crew Finance,Accounting,Human Resources Business Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4115,66f3a2834893ff000198f220,6386d4be41c6d500d07d48b5,CTrust,Financial Services,Chief Executive Officer,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4135,6114f6775155eb00011d9ee1,54a11af869702da425990500,Altimeter,Financial Services,"Founder Of Altimeter Wealth, Chief Investment Officer",No,Yes,No,Finance/consulting profile without explicit ICP evidence
4136,684c5b35f1bc1f000186b930,5da50695f02da6000179081d,Rio Grande E&P,Oil & Energy,Chief Operating Officer And Co-founder,Yes,No,Yes,Explicit M&A advisory / broker signal
4147,54a428007468692abf40a630,603734d22dddb000cacf7017,Assured Healthcare Partners,Investment Management,Group Implementation Specialist At Assured Partners,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4161,54a298907468693825d01f2f,54a12af569702d9b8baa6002,GIC Group,International Trade & Development,CEO/president,Yes,No,Yes,Explicit M&A advisory / broker signal
4170,66f272fd9c235b0001686950,60af4d800f28d0000108e29d,TEKLEIGH,Information Technology & Services,Founder And Chief Executive Officer,Yes,No,Yes,Private equity investment signal
4177,60d016ff90a2370001bad584,5d527707724527008d945cfa,Rooney Law,Law Practice,Managing Partner,Yes,No,Yes,Family office signal
4178,57d44e15a6da9853bed0751d,54a1202569702d97c1da4b02,The Catalyst Group,Management Consulting,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
4183,610a8aae29b0950001448885,54a13c5669702db45d3ec101,BrandingBusiness,Marketing & Advertising,Founding Partner,Yes,No,Yes,Private equity investment signal
4188,58854e30f65125cadd2f79ec,54a11cf769702d84c58bd700,"Perlman, Bajandas, Yevoli & Albright, P.L.",Law Practice,Owner,Yes,No,Yes,Family office signal
4189,55709a137369642b42558a00,54a139ab69702d231fe98c00,Rosenberg Associates,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
4194,57dd4a05a6da987b0d8b761b,54a1bb2274686945fadde70b,Market Street Partners,Financial Services,Co-founder And Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4195,54a61d917468693b8c12d5c3,5a9f57eaa6da98d9978226c2,"Madison Commercial Properties, LLC",Real Estate,Principal/managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4199,59fe1c1ba6da9816d1eafb13,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO,Yes,No,Yes,Private equity investment signal
4203,5f0f5b52a1311600019eb2b8,5a9edac4a6da98d96647f7ad,"Crown CFO, LLC",Management Consulting,Owner And Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4205,6523d70e3fec360001c89115,54a1284169702d8eeb9c4a01,Laird + Partners,Marketing & Advertising,IT Intern At Laird + Partners,Yes,No,Yes,Explicit M&A advisory / broker signal
4217,54ebaede74686943112b6b0d,54a1ac457468695475019106,Kalbian Hagerty LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
4220,66f33801d24f040001d3f295,64b7e6eb52535300a3b2faf9,iitos,Management Consulting,Network Partner,Yes,No,Yes,Private equity investment signal
4225,66ffc1aab358ea000107d958,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,"Partner, CFO Services",Yes,No,Yes,Family office signal
4226,66f2077bde0afa0001fd825e,55693f8a73696421ab271d00,Resourcive,Information Technology & Services,President,Yes,No,Yes,Private equity investment signal
4227,66f694ab1adccc00012f87b1,5c4f6082941a3d0bb7ff1e33,The Emerald Recruiting Group,Staffing & Recruiting,President,Yes,No,Yes,Private equity investment signal
4239,66f8dbcc8dcef0000165c93a,56dd307bf3e5bb5b0e000bb1,Marblegate Asset Management,Investment Management,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4245,628f92facafe26000128accf,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
4257,66f488818488b30001b9231e,5da3985fda23c000012b72f9,CFO Hub,Financial Services,Founder & CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4267,557149cc7369645310785000,5e57c0ccf6d38f0001776e6e,BSB Partners CPAs & Business Advisors,Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4270,54a431077468692fa2b8ca33,5d3346b080f93e356cfbe528,Novo Advisors,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4279,62b5ddf62e18d10001589b36,54a1a65274686945fa52ba04,Mercator International LLC,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4282,67f96e822d66e60001fe7f94,65aed47454bf9b043ca01129,Socorro Partners,Professional Training & Coaching,Tax Partner,Yes,No,Yes,Family office signal
4291,66f5139e78e10800012c8dab,629d89c513b71a00f53581c7,ENDUIR Cyber,Information Technology & Services,Co-founder And Partner,Yes,No,Yes,Private equity investment signal
4296,66f000fef761f40001b259f7,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
4298,54a60ceb7468693b8c62a0be,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4303,61b3feb14004020001b91bf2,6321b3e858ea32000196c565,Waylin Partners,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
4316,57d79772a6da980a46b7a367,668ff71d717d080491889798,503 Capital Partners,Financial Services,Managing Partner And Co-founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4330,66f70f2fc180660001b5db4a,5e561246278d3a0001a935c7,Compass Healthcare Consulting,Hospital & Health Care,President,Yes,No,Yes,Private equity investment signal
4339,54a4f2027468693b8c7e1070,5d09a009f65125b2bb0e78dc,DWC - The 401(k) Experts,Financial Services,Partner - Retirement Plan Consultant,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4341,66f92803ee610d0001c34edb,63da7301efa5df010668b004,beBright,Hospital & Health Care,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
4343,6051af39e9356e000180b1c2,54a12b0f69702deaae6d0000,"Lipschultz, Levin & Gray",Accounting,Partner,Yes,No,Yes,Family office signal
4349,65179fc2f4a2660001827691,54a12b1769702db648795b02,LCS Forensic Accounting & Advisory,Accounting,Partner,Yes,No,No,Accounting profile mentions PE but not buyer/advisory mandate
4363,658040bf6e2b720001c55427,54a23d8c74686930c266e718,"Shalik, Morris & Company, LLP",Accounting,Partner,Yes,No,Yes,Family office signal
4370,55d6dd8cf3e5bb4236002b7d,5a9f756fa6da98d97018f14b,ZBS Partners,Financial Services,Vice President,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4373,66f1b6421bb63a00011a3a3a,61d7044cc3259600c45176ed,CaptureINTEL,Security & Investigations,Founder-unit President/ Investigations,Yes,No,Yes,Private equity investment signal
4379,63fca6078f00ad00015b1ac1,54a139e869702de5b3c47600,McKenna & Associates,Investment Management,Aide To CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4380,54a3b2707468692fa279970b,55f8ae43f3e5bb194500146d,"Acresis, LLC",Management Consulting,"Advising Founders On Growth, Liquidity & Wealth Creation",Yes,No,Yes,Private equity investment signal
4392,6100410c3d315d0001e898d8,60f7e62cf678610001ee2df3,Lead Media,Information Technology & Services,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
4401,66ff9f5868ed1b0001a4a6dc,559236c6736964191e90d400,Channing Capital Management,Investment Management,Founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4410,67f633778ab49400018a2552,65941e08b5afb701c6ab8f44,"Maximus Partners, LLC",Management Consulting,"Managing Director, CFO Advisory",Yes,No,Yes,Private equity investment signal
4424,6017aa3cb17f8e000114c8aa,54a1a65274686945fa52ba04,Mercator International LLC,Management Consulting,Owner,Yes,No,Yes,Explicit M&A advisory / broker signal
4428,601953fdbd319e0001128928,54a1358c69702d46f0eda200,Floyd Advisory LLC,Management Consulting,Partner - Floyd Advisory Llc,Yes,No,Yes,Private equity investment signal
4432,54a3f00f7468693209476d1f,54a1349369702d352f966400,Transaction Advisors Institute,Information Services,Managing Director & President,Yes,No,Yes,Explicit M&A advisory / broker signal
4439,5fd41fbe9213db0001cc9c9c,5ed19228085be1000112e213,ValueAct Capital,Investment Management,Co-CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4445,55d6bbc9f3e5bb50ba0019c0,5da3c4fd4505110001f4224a,SILVERTON Group,Real Estate,Partner,Yes,No,Yes,Private equity investment signal
4446,66f67a4df588730001e98fc0,54a12a6a69702d90a2ce3a02,CommCap Advisors,Real Estate,President And Founder,Yes,No,Yes,Explicit M&A advisory / broker signal
4447,66f3dd6fc4f21900014949a5,556d32dc73696411d576b200,Kings Investments,Investment Management,CEO + Founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4466,54c1d9077468697af727c051,6134240d429a2e00016055f8,Longacre Square Partners,Public Relations & Communications,"Partner, Chair Of Corporate Governance And Shareholder Engagement Practice",Yes,No,Yes,Private equity investment signal
4480,66fc1fe5fe1d850001913770,56d5f6b7f3e5bb35c900040f,Strauss Malk & Feder LLP,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
4505,6252ffa5a5050e00010f7517,57c48f84a6da981638768b1b,Smith Consulting Group,Banking,Chief Executive Officer,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4530,6078f81bad9f960001156d45,5e561e78aadbea00010d9d91,"Jain & Jain, P.C.",Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4532,55714dc37369645826a15f00,559220e873696418bc0d8400,NC Planning,Legal Services,Partner,Yes,No,Yes,Family office signal
4537,5705688cf3e5bb6ba5d4094c,669fd63bd6aa4f01b59fd79a,"Handler Law, LLP",Legal Services,Partner,Yes,No,Yes,Family office signal
4539,54a224467468693a7e0e4b10,5f4a00784162110001acb851,OneAccord,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
4552,66fcec1d96c8d20001580405,5da38406ba58a30001182027,Paladin,Financial Services,Partner,No,Yes,Yes,Explicit M&A advisory / broker signal
4557,66f612c01e771c00016b7968,5f6a34a43c1136008c3296b3,Maxim Consulting Group,Construction,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
4558,54a829f17468696b7fb79b63,61ec3e19111ee30001f5aec0,LifeSci Consulting,Management Consulting,"Partner, Head Of Europe",No,Yes,Yes,Explicit M&A advisory / broker signal
4570,60b1c19e454cfd000172aa02,54a12a6f69702db648130b02,LHA - Investor Relations,Public Relations & Communications,"VP, Principal, CFO",Yes,No,Yes,Explicit M&A advisory / broker signal
4583,5b331572a6da987138d9b343,556dbf28736964120f999001,Engaged Capital LLC,Investment Management,Partner,No,Yes,Yes,Explicit M&A advisory / broker signal
4589,6477525531afbf00012922bb,5ed2e5d8bdf3fd0001550563,Hogarth Davies Lloyd,Staffing & Recruiting,Partner,Yes,No,Yes,Private equity investment signal
4595,66f16dd0dd9d780001ee1bde,54a1a3c774686949e77c0404,CBK Partners,Management Consulting,Founder And CEO,Yes,No,Yes,Private equity investment signal
4600,61165e3008b26b000177c10a,5edbb709a3b9a600019b5c40,"Percussion Petroleum III, LLC",Oil & Energy,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
4606,66f812b5ae47ef000176977d,5569dc85736964254fdaa900,Hunter Taubman Fischer & Li LLC,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
4607,5ba625acf874f7cc784e5ca6,54a242dc7468693fda20d51a,"Barton, Walter & Krier, P.C. CPAs and Business Advisors",Accounting,Partner,Yes,No,Yes,Family office signal
4608,66ee3d1006e67b0001ea5b83,54a1350a69702d36c91a9b00,Quantum 9,Alternative Medicine,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
4614,66f55cd44b834e0001270ca0,54a135bb69702d48e226c000,DecisionCFO,Management Consulting,Founder | CEO,Yes,No,Yes,Family office signal
4622,5570a73f73696418b44c2300,6437a8c0201ead00f23e0526,"Power Support Partners, Inc.",Consumer Services,President Of Field Operations,Yes,No,Yes,Private equity investment signal
4623,54a3af9c74686934420dc00a,54a2200474686930c2e0ba0e,Cohen Tauber Spievack & Wagner P.C.,Law Practice,Partner,Yes,No,Yes,Family office signal
4626,6517ad6de7ff6800010c9bdf,54a1355769702d3a9c0fa700,Winston Partners,Investment Management,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4628,6685c154732aab0001a2cc16,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,"Managing Partner Strategy & Transformation Practice, Supply Chain Practice Lead",Yes,No,Yes,Private equity investment signal
4631,60d2189ab54fa30001a652c4,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO | Saas/software / Technology Manufacturing / Public Companies,Yes,No,Yes,Private equity investment signal
4637,66f9a3459901a20001c2ac98,54a1349b69702d36c99d5f00,Silicon Valley Accountants,Management Consulting,"Financial Transformation Coach, Eduataining Speaker, & CEO",Yes,No,No,Acquisition wording present but mandate unclear
4640,66f67c9be89e94000110df4d,54a12b1769702db648795b02,LCS Forensic Accounting & Advisory,Accounting,Partner,Yes,No,No,Accounting profile mentions PE but not buyer/advisory mandate
4654,680a7a71b435560001667030,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4665,66f7522a1c88dc0001d65f10,54a1297b69702d8cfcfcd601,Brooks Quayle,Staffing & Recruiting,Founder & Managing Partner,Yes,No,Yes,Private equity investment signal
4671,60d438f08b284e00011a4ee1,61d5b346e4c43500a41fdd44,Franchise Equity Partners,Financial Services,Co Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4676,6090412bf5696500017ec0f5,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4682,66fbaf496e3cb10001c7bf4d,56dd307bf3e5bb5b0e000bb1,Marblegate Asset Management,Investment Management,"Research Analyst, Partner",No,Yes,No,Finance/consulting profile without explicit ICP evidence
4687,60efc5a0addb550001039bdc,55923f1773696418aea4f000,DFS Solutions,Financial Services,Sr Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4698,66f6747cc09a2800015411ef,66a351bbd066b20001b00e0f,Sasserath & Co.,Accounting,Partner,Yes,No,Yes,Family office signal
4705,66f577dac94beb00016509d9,54a1a80a7468694f8f384705,Partners for Growth,Financial Services,"Managing Director, Head Of Business Development And Investor Relations",No,Yes,No,Finance/consulting profile without explicit ICP evidence
4718,60780586e9a5f40001c9bbd3,603cb86c03ff67011ce0fbb1,Braidwell,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4722,5c460c79a3ae616cd8f73456,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
4736,66fe16837755910001580943,54a25d947468693cdde9391d,Stride,Accounting,Owner,Yes,No,Yes,Explicit M&A advisory / broker signal
