Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex,ICP_Claude,Binary_ICP,Binary_Reason
5763,60e31e16a509a000015dd4f8,54a25f07746869382592ed1d,Aurify Brands,Restaurants,CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5771,6517cd2144114e000125ba10,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Founding Partner,Yes,Maybe,No,professional services without clear sourcing mandate
5772,66ff4ca360729700015d3cc7,54a129c969702d8b19284702,Ropella 360,Staffing & Recruiting,Client Partner Coordinator,Yes,No,Yes,explicit icp terminology
5773,66ebd33fc7b7340001985133,54a1297369702d8cfc2fd301,"Leonard, Mulherin & Greene, P.C.",Accounting,Partner,Maybe,No,No,non-target industry
5775,66f58ce9133e1400014305bd,54a11ffa69702da425df1402,Hock Company,Accounting,Owner,Maybe,No,No,non-target industry
5777,5ae608aaa6da98d40ab77a9b,5d358a4af65125c65663acad,"Lighthouse Management Group, Inc.",Management Consulting,Partner,Yes,No,Yes,explicit icp terminology
5778,606b318d9e50fb00015d3bc3,54a2606574686935bec5501e,NextGen CFO,Management Consulting,Principal/CFO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5779,61121733751ddc0001a22a50,54a12a3369702dc128cbbf01,Langdon & Company LLP,Accounting,Partner,Maybe,No,No,non-target industry
5781,57d76a93a6da984fceab0a5f,54a1d13f7468694012248813,"JTS Associates CPAs, P.C.",Accounting,Partner,Maybe,No,No,non-target industry
5782,66f4e94205a4ea00018ee78f,64e6d0714b6f7f00018bda1c,Dozen Diamonds,Financial Services,Founder And Chief Scientist,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5787,66f7826fdad8b900012e9651,54a13c2f69702d2bfd34b701,"Sheley, Hall & Williams, P.C.",Real Estate,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
5791,608901a99050ed000176f4fa,5569f85373696434a8270100,Great Valley Advisor Group,Financial Services,CEO + Founder,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
5792,610d7cb23fc51700017619f1,5d3346b080f93e356cfbe528,Novo Advisors,Management Consulting,Partner,Yes,No,No,insufficient direct icp evidence for strict yes/no
5793,57d38239f651252c11804f65,54a12a2169702db64854e701,Independent Rx,Pharmaceuticals,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5794,66fb558ea187f300012a9da7,55f805c1f3e5bb58bf001cc3,Cohn Handler Sturm,Accounting,President And Owner,Maybe,No,No,non-target industry
5800,66fd98e8bf961a0001c66383,5e567095278d3a00018718b4,On the Books,Accounting,Founder And CEO,Maybe,No,No,non-target industry
5801,64ccf5e3c991f10001c34e05,5a9cdd50a6da98d97012f3b6,AeroDynamic Advisory,Aviation & Aerospace,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5802,6115f6bafcefdb0001275639,5a9e3789a6da98d9a15e413a,"The Foresight Companies, LLC",Management Consulting,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5803,57dfd257a6da980b414c332c,54a12a6a69702d90a2ce3a02,CommCap Advisors,Real Estate,Senior Vice President,Yes,Maybe,Yes,explicit icp terminology
5804,54abae01746869332df5fb05,54a134f669702d46f0df5100,Gennari Aronson,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
5807,66fc1b5e54e6ee000176eeea,54a11c2769702d7fe6cd9300,"Puryear & Noonan, CPAs",Accounting,Partner,Maybe,No,No,non-target industry
5809,63c00c5b0d635b0001c04f8b,5a9ef394a6da98d932e6b767,Advantage Benefits Group,Insurance,Employee Benefits Specialist And Partner ,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5814,647056bc9cf0780001244aa0,6073094dc274e000e462dde0,Factor 7 Medical,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5817,66fa90baf288490001a6d625,5da2fbd7c6f15200010e8a16,Birch Benefits,Insurance,Founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5818,66f8084bae47ef0001733c88,54a11d2b69702da425beec00,"White Summers Caffee & James, LLP",Law Practice,Partner,No,Maybe,No,non-target industry
5819,66f3ae740cf8fb000102925d,5e56b4d337e7ff000188c977,FP Alpha,Financial Services,Founder And CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5822,66fcadd475743d0001926b5e,5500b82373696460ae340c00,"Ohlandt, Greeley & Perle, LLP",Law Practice,Managing Partner,No,Maybe,No,non-target industry
5828,55711e4073696424c03d0100,5e60213649412c00fc30c901,Alliance Consulting Group,Management Consulting,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
5831,65e535c0cffc8b00075d7341,64780c108d921e00a3a84741,Trispoke Managed Services Pvt. Ltd.,Outsourcing/offshoring,Co-founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5832,67c407903c72fc00017831f3,56d7a4b0f3e5bb5b5300145f,"Martin & Associates, PL",Accounting,Owner,Maybe,No,No,non-target industry
5840,67359585a5151000012326cf,54a23d8c74686930c266e718,"Shalik, Morris & Company, LLP",Accounting,Partner,Yes,No,No,professional services without clear sourcing mandate
5841,66f6adc1838d8e0001d46b96,54a1276469702dcef9c91c00,Apex Leaders,Information Services,"Vice President, Marketing",Yes,No,Yes,explicit icp terminology
5852,54a2754e7468692e7138e624,54a11f0369702d8ed4daa901,BNA CPAs & Advisors,Accounting,Co Managing Partner,Maybe,No,No,professional services without clear sourcing mandate
5853,54a31fb17468693fda58b455,54a134f469702d4b2e974a00,PMW | Purrington Moody Weil,Law Practice,Partner,Yes,Maybe,Yes,explicit icp terminology
5854,658e4f852741500001c71323,5ed679aedcd74c0001031199,"Turner, Stone & Company, L.L.P.",Accounting,Partner,Maybe,No,No,non-target industry
5861,5fcdd42fb02fc900018faf2f,556daf82736964123d5e6201,Capitel Inc.,Telecommunications,Partner,Yes,No,Yes,explicit icp terminology
5862,5b1bbe9ba6da98079cc07fbe,654c086e417d2900ba8bb9a5,Method Security,Computer & Network Security,Co-founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5863,66f7de6bae47ef0001665708,54a11cf769702d84c58bd700,"Perlman, Bajandas, Yevoli & Albright, P.L.",Law Practice,Founding Partner,Yes,No,No,professional services without clear sourcing mandate
5864,6513db33654c9f0001638bd5,55694449736964216d142300,The CSP Group,Staffing & Recruiting,Managing Partner,Maybe,No,No,acquisition terms but non-target service industry
5869,66fb2cb9ce89690001d1484a,54a199f27468695c8252d500,Global Resource Partners,Management Consulting,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5871,66fc1f9cfe1d8500019123c8,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Franchise Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
5882,66fe12d77932dd0001e9d483,54a12ac269702d9b8b4f4502,"Sielschott, Walsh, Keifer, Regula & Sherer CPAs, Inc.",Accounting,"President, Sr. Partner",Maybe,No,No,non-target industry
5883,54a320f57468693cdd6e7656,5b12e018a6da98dcfefe44e8,ITB Partners: Management Consultants,Management Consulting,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
5884,66fb326b0ae23600012f1409,627e3dd889644300d83f882c,Baton,Internet,Head Of Growth,Yes,No,Yes,explicit icp terminology
5885,54abe5ab746869332d4dd514,54a126e069702d8cfcab8800,BatesCarter,Accounting,Partner/cpa,Maybe,No,No,non-target industry
5886,66faa00334ff8c0001a5c905,5e574bf37631fd0001d666b6,FitzGerald Kreditor Bolduc Risbrough LLP,Law Practice,Partner,Yes,No,Yes,explicit icp terminology
5891,66f441776bead00001358ecf,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,B+b Partner And Lexfusion CEO & Cofounder,Yes,Maybe,Yes,explicit icp terminology
5895,61f0139c81dfca00019dea16,65828083e643980001ac9e78,Warrior Group,Management Consulting,Founder & CEO,No,Maybe,No,insufficient direct icp evidence for strict yes/no
5897,66fcc51158915a00011165b9,629d89c513b71a00f53581c7,ENDUIR Cyber,Information Technology & Services,Managing Partner & Co-founder,Yes,No,Yes,explicit icp terminology
5899,66ffa1a35a1e0f0001bef5f8,57c48ccfa6da98164eee8028,Cerius Executives,Management Consulting,CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5904,66fec3a5b5d14e00011b3399,556d92827369641261ba4501,Due Diligence US Corp,Accounting,President / Owner,Maybe,No,No,non-target industry
5905,60d2342f6a49ac000191e09d,57c4ca29a6da98370bca15db,KM Partners,Staffing & Recruiting,"Founder & President | Executive Search, Professional Recruitment & Advisory Consultant",Yes,No,Yes,explicit icp terminology
5908,5f4e77d89fdc270001bb2b9f,615ddd43bbfc3600017712dc,Callodine Capital Management,Financial Services,"Partner, Sr. Investment Analyst",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
5910,66f8620693c40d000159d2cc,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,"Partner - Fractional CIO, CTO, Caio",Yes,No,Yes,explicit icp terminology
5922,66fcaa5e75743d000191451a,5e1dcbf19b5829008c12949a,Hand Baldachin & Associates LLP,Law Practice,Partner,Yes,Maybe,Yes,explicit icp terminology
5925,56404853a6da98217e002be5,55f805c1f3e5bb58bf001cc3,Cohn Handler Sturm,Accounting,Managing Partner,Maybe,No,No,non-target industry
5928,60c22d996fff230001753c6a,5da6ecd4cd17be0001557837,Thinking Dimensions Global Consulting,Management Consulting,"Managing Partner, Managing Director Of Global Strategy Practice",Maybe,No,No,insufficient direct icp evidence for strict yes/no
5930,66f3234eea57f00001528d45,65941e08b5afb701c6ab8f44,"Maximus Partners, LLC",Management Consulting,Managing Director- CFO Advisory,Yes,Maybe,Yes,explicit icp terminology
5938,66f41f2cb48592000128859b,5f3dabf18560c200013c9985,"Norton Collar Lund Lilley, PLLC",Accounting,Partner,Maybe,No,No,non-target industry
5941,66f6b894d55cf9000114b36e,54a11d1a69702d918c6ee100,"HealthCare Appraisers, Inc.",Hospital & Health Care,President And Founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5942,668627a30a6e2600019d79fa,55694f7c73696425852c0100,Riggs Davie PLC,Legal Services,Partner,No,Maybe,No,professional services without clear sourcing mandate
5945,66f68c86a2325e00017832ec,6049b96cdf92dc0001a81978,Upland Workshop,Public Relations & Communications,Founder,Yes,No,Yes,explicit icp terminology
5948,66ee6272e3ca7900012fc052,65941e08b5afb701c6ab8f44,"Maximus Partners, LLC",Management Consulting,"Principal, Co-founder",Yes,Maybe,Yes,explicit icp terminology
5951,66f90ef260e65000017ffd8d,54a11eea69702d77c2b4bd01,Potter & Company,Accounting,Partner,Maybe,No,No,non-target industry
5953,60bb40ad7adeea0001686e4c,54a1355769702d3a9c0fa700,Winston Partners,Investment Management,Managing Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
5960,57e0186ea6da980b2647496c,5d347096a3ae61c927286af0,Compliance Architects®,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5962,66f6728ac09a28000153831d,54a1a4817468695475be1304,Dempsey Vantrease & Follis PLLC,Accounting,Partner,Maybe,No,No,non-target industry
5972,66f47c4ae783ec0001779e83,56e2ae79f3e5bb2e940039e0,Ascension Advisory,Real Estate,Founder & Managing Director,Yes,Maybe,Yes,explicit icp terminology
5974,54a9d4027468692d1c11e318,5569aa8c73696425c02a7400,Tuscany Strategy Consulting,Education Management,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
5976,65a634001de6490001878b8c,5e596aa484d5be00017115a9,"Foster & Associates, CPA, LLC",Accounting,Owner & Managing Partner,Maybe,No,No,non-target industry
5978,65e495a14d54e300070d687f,643da2cdf456f900da4284c3,Leap Brands,Staffing & Recruiting,Chief Of Staff To President,Yes,No,Yes,explicit icp terminology
5979,66f16c1b31188600017df91c,56deeb29f3e5bb7072003a21,Oles + Associates LLC,Accounting,Partner,Maybe,No,No,non-target industry
5987,6856f2910ebed700010cf8b6,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,"Director, Partner Placement",Yes,No,Yes,explicit icp terminology
5993,54a45423746869344286ec3e,54a134c169702d2db475c000,Metis Search,Staffing & Recruiting,CEO - Investment Banking & Alternative Investments,Yes,No,Yes,explicit icp terminology
5998,66f2d0c5cc913b0001c96402,54a1280669702db64847ba00,Pacific Crest Group,Accounting,"Managing Partner, Co-founder",Maybe,No,No,non-target industry
6000,54a86e3874686938c737c800,5d0a177a80f93e6b72c34139,Epsilon Economics,Management Consulting,Managing Director And Chief Privacy Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6001,54a439ab7468692fa2fa8a36,54a12a2e69702db8783fc201,M&K CPAS,Accounting,Partner,Maybe,No,No,non-target industry
6003,6716defc89b98f0001d649e1,54a1170969702d3ec08d3600,"Brown, Udell, Pomerantz & Delrahim Ltd.",Legal Services,"Counselor, Legal Advisor, And Partner At Brown, Udell, Pomerantz & Delrahim, Ltd.",Yes,Maybe,No,professional services without clear sourcing mandate
6009,68183bcbeb35a90001d2f0d9,5e58cbc17a3d6600019d9f5e,Safebox LLC,Information Technology & Services,Founder & CEO,Yes,No,Yes,explicit icp terminology
6012,66b226a0bbdc430001b5d40a,5e57e23efeb36f00016e7335,The ZLC Group CPAs,Accounting,Partner,Maybe,No,No,non-target industry
6015,66f0370deba28700012d6b5f,54a1280069702d9b8bb0e100,Gatehouse,International Affairs,Owner,Yes,No,Yes,explicit icp terminology
6020,61f4db2bab0af4000181a54c,54a1296569702dc841064f01,Edge Advisors,Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6024,602c12df2eb3cf0001b3be7a,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,explicit icp terminology
6029,54a88b6874686930ad015900,54a128c569702d9548673501,"Mellott & Mellott, P.L.L.",Accounting,Partner,Maybe,No,No,non-target industry
6031,54a5c5a57468692fa2c05ca7,54a13a3369702d285138cd00,"Altum Partners, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6033,557146fe7369642bb9262300,55f8f078f3e5bb6b360015f6,Moss & Yantis CPA PA,Accounting,Partner,Maybe,No,No,non-target industry
6035,67207be8d7262f00012a207a,54a1a12a74686954758e1103,Henry Consulting LLC,Executive Office,Managing Partner,No,Maybe,No,insufficient direct icp evidence for strict yes/no
6040,6033edc715f56e00017c097c,6383164ad277780001728bb0,Arcadia Education,Management Consulting,Principal Partner & President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6044,60e5dddb26cea200016a49ca,634273c8e36c8800011fb026,Lawless Group East,Building Materials,"President, Automotive",Maybe,No,No,insufficient direct icp evidence for strict yes/no
6048,55714d987369642bb5ef6900,54a1d9a774686942d3551c15,"Cain Ellsworth & Company, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6050,66fcb58b75743d0001953011,54a1290069702d9ebcd94501,Niesar & Vestal LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
6057,60374325cf351c0001707987,5b14a997a6da9871592a9992,HarperWhitfield P.C.,Accounting,Partner,Maybe,No,No,non-target industry
6059,66fea4af3be48500013c1729,54a135a469702d2f9f462301,Advisor Growth Strategies LLC,Financial Services,Founder And Managing Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6061,66f5e8fbadcaf40001494445,54a2095274686930c2450907,"Williams, Steinert, Mask, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6068,6182b3cecd75a900014d3986,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,Yes,explicit icp terminology
6069,54aac2b27468690377376817,54a1d28d7468695c8231b213,"Grenadier Energy Partners, LLC",Oil & Energy,President And COO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6075,64e99531b2b0e600015f6194,5dccf3cc1d1516008c084725,Discovery Capital Management LLC,,Partner/senior Analyst ,Yes,No,Yes,explicit icp terminology
6077,66f90c15ee610d0001bb564e,54a1273b69702d8eeb54b600,Calhoun Companies,Real Estate,President And CEO,Yes,No,Yes,explicit icp terminology
6078,54a7a88c746869705a824a4a,5e57c7fe88fb670001eed740,REAL Solutions Group,Management Consulting,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6079,66faf3417b42e1000138ec99,5e2c0f5b49bacc0098d08515,CFO's Domain,Staffing & Recruiting,Chief Operating Officer & Co-founder,Yes,No,Yes,explicit icp terminology
6082,54eb480a74686931e207f60d,55f531a0f3e5bb6e7c001b4b,ByrdAdatto,Law Practice,Partner,No,Maybe,No,non-target industry
6083,66f77fc9dad8b900012dfc9e,54a25dcd74686930c2c6461d,"Surgical Investors & Advisors, LLC",Hospital & Health Care,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
6084,54c214ec7468697af75aba77,54a243247468693fda7cef1a,"BriersCPA, P.A.",Accounting,Cpa/partner,Maybe,No,No,non-target industry
6086,66f65f2bdb45f800019ec90b,54a23d0374686930c2ffb418,"TSS Advisors, LLC",Accounting,Chief Executive Officer,Maybe,No,No,professional services without clear sourcing mandate
6094,6109007bb640e50001760bf5,5eb2ef13880d4c00c218eb68,"Steeplechase Advisors, LLC",Management Consulting,Founder And CEO,Yes,Maybe,Yes,explicit icp terminology
6097,62ac589c0dffc10001020acb,60e1686f9447880001b55d79,Manning Silverman & Company,Accounting,President,Maybe,No,No,non-target industry
6100,57ddde9fa6da987aec225ff6,5d271cb72329f40ba1f34f67,Energy Advisors Group,Oil & Energy,Vice President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6104,66f5e5ceb75ee0000112aaf4,643da2cdf456f900da4284c3,Leap Brands,Staffing & Recruiting,President & Co-founder,Yes,No,Yes,explicit icp terminology
6106,66fd91340cd9940001727909,556cf75473696411dea85d00,BurgherGray LLP,Law Practice,Partner,No,Maybe,Yes,explicit icp terminology
6109,66fb0261bf1b5c00010cafbc,5d0a0fb3f651252abc9c92ef,Higher Yields Consulting,Management Consulting,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6111,66f80443a8551a00013089df,5d09a77ff65125b4b74efb53,RMG CPA LLC,Accounting,Partner & CFO,Maybe,No,No,non-target industry
6114,612dbc4d08d1c30001dbfeff,54a1ac5e74686958601ada06,Kentner Sellers CPAs,Accounting,Partner,Maybe,No,No,non-target industry
6115,604fe6dc736ee200019379a9,54a13b4d69702de5b3e46801,Sabella & Marshall CPA's,Accounting,Managing Partner,Yes,No,No,professional services without clear sourcing mandate
6118,54a7526974686965d95dca29,54a1349a69702d352fae6700,Florida Healthcare Law Firm,Legal Services,Chief Executive Officer,No,Maybe,No,professional services without clear sourcing mandate
6119,54a537f87468692abf58a386,55920f55736964186fe34500,Catanese Group,Accounting,Partner,Maybe,No,No,non-target industry
6126,66f55364fd71c80001f32aaf,5e57c7fe88fb670001eed740,REAL Solutions Group,Management Consulting,COO & Co-founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6127,66f122acfdb10400013eb8d7,5db127d2d5f8c70001dc904d,Corcoran Consulting Group LLC,Hospital & Health Care,President And CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6128,66f800e1a8551a00012fadc7,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner; CFO|controller | COO | HR Executive |organizational Change Leader | Team Building,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6129,57d532a0a6da98536ee23e1e,5f4adbad98041b000100bb95,"SMGQ Law - Sanchez-Medina, Gonzalez, Quesada, Lage, Gomez, & Machado LLP",Law Practice,"Partner / Chair, Labor And Employment",No,Maybe,No,non-target industry
6130,66f42fb8070e1b000126b9f8,54a11b4e69702d8ccc972a00,The New England Consulting Group,Management Consulting,Founder & CEO,Yes,Maybe,Yes,explicit icp terminology
6131,60f501ed11b7c50001956190,556993ed7369642579226000,"The Pun Group, LLP",Accounting,Partner,Maybe,No,Yes,explicit icp terminology
6136,66fc41235ad80e000190e208,618ceeaf4f4da000de6f2edf,Absolute Investment Advisers LLC,Financial Services,"Vice President, Sales & Marketing",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6138,66f7ea47ae47ef000169bcc6,5edf3ea96d98c40001390ac3,Varner & Brandt LLP,Law Practice,Managing Partner,No,Maybe,No,professional services without clear sourcing mandate
6139,66f56a727dcff00001fb2fac,54a128c569702d9548673501,"Mellott & Mellott, P.L.L.",Accounting,Managing Partner,Maybe,No,No,non-target industry
6140,54c29ce77468697af75990b0,54a127c969702dc8414f7000,Meloni Hribal Tratner LLP,Accounting,Partner,Maybe,No,No,non-target industry
6141,5d43b89f80f93e2c2113bad8,54a11b0169702da753760b00,"Wermer Rogers Doran & Ruzon, LLC",Accounting,Partner,Maybe,No,No,non-target industry
6145,66f5c445f20fb0000123481f,5a9f4347a6da98d97700bef8,Gutnicki LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
6148,660443ffad16ee00067f4212,5e58e486fd21c3000129d6a9,Brentwood Growth,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
6151,66ed6a46e817990001fab75b,5569bcc8736964259cb98500,West to East Business Solutions,Financial Services,Founder & Executive VP Of Business Development,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6152,54a4601e7468693676889b42,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Partner,Maybe,No,Yes,explicit icp terminology
6158,60590bf1e1d2bb0001e9409c,64e619ebd3298402ab3b69fc,Optimize Search Group,Staffing & Recruiting,Senior Partner | Technical Recruiting,Maybe,No,No,acquisition terms but non-target service industry
6159,5b327711a6da98710070c471,5e74ec815e665700c29345db,Battalion Oil Corporation,Oil & Energy,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6168,68073476bacee60001413913,60f152e34b373e00da6d74b4,Comparables.ai,Information Technology & Services,Co-founder,Yes,No,Yes,explicit icp terminology
6169,66fbd859c3ab930001756337,56dd307bf3e5bb5b0e000bb1,Marblegate Asset Management,Investment Management,"Vice President, Valuation",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6173,54c18c6c74686916393e1e1f,54a1216b69702da10f46d202,Skody Scot & Company CPAs,Accounting,Partner,Maybe,No,No,non-target industry
6174,646e29607b2a840001bd4cbf,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Vice President,Yes,No,Yes,explicit icp terminology
6181,66eb1e610ee3e7000191c967,5e56b1b30e50290001d21198,GLO CPAs,Accounting,"Founder, Managing Partner",Maybe,No,No,non-target industry
6187,54c2701d7468697af7736399,54a134db69702d46f0e84400,Qittitut Consulting,Management Consulting,Nonexecutive Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6192,66fb642ca8908c00018a83db,657b7fbffef21601c6184a82,DetailPage.com,Information Technology & Services,Founding Partner,Yes,No,Yes,explicit icp terminology
6193,54a7429f74686965d9980524,54a12a2169702db64854e701,Independent Rx,Pharmaceuticals,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6194,66f3f867012fe000018e2898,61ec1497af3bfa00013b58a3,Edgewater Strategy Group,Management Consulting,Partner | Office Of CFO & Integration ,Yes,Maybe,Yes,explicit icp terminology
6196,55bf022d7369641a380bd400,54a1291169702dc128173501,Counsel LLP,Entertainment,Owner: Tralala Agency; Director Of Ops,Yes,No,Yes,explicit icp terminology
6198,66faaaac34ff8c0001a886dc,54a11d3d69702da42560f400,Martin LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
6204,5adf3fa4a6da984c97046f30,5e58e486fd21c3000129d6a9,Brentwood Growth,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
6205,602d2a03ea1af20001ac0393,5da277cacf73e40001d4fa83,NEXT Legal PLLC,Legal Services,Partner,Yes,Maybe,No,professional services without clear sourcing mandate
6211,670052c00bfd8900011b9dab,54a1ce0c7468694f8f6d7312,Fenimore Kay Harrison LLP,Legal Services,Partner,Yes,Maybe,Yes,explicit icp terminology
6212,64edfeb0d8523a000100cb2e,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
6220,54ebaa80746869444c929b09,67507b78e6403202ceb32237,Quantica Infrastructure,Renewables & Environment,Vice President Of Development,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6222,67061d8c1ef6ec0001cd33a4,65f32b713de1e101c64fd639,Firethorn,Management Consulting,Partner - Transaction Advisory,Yes,Maybe,Yes,explicit icp terminology
6227,54a4069d7468692abfd3e025,54a12ac269702d9b8b4f4502,"Sielschott, Walsh, Keifer, Regula & Sherer CPAs, Inc.",Accounting,Partner,Maybe,No,No,non-target industry
6230,66f56781f0301f00016c1237,5b15280ba6da9870fd261f3e,Patrick Morgan,Management Consulting,Founder & Managing Partner,Yes,Maybe,Yes,explicit icp terminology
6231,66f69abd9c737700010cced2,612da03324318d00012599b2,"Abogados Sierra, S.C.",Legal Services,Partner,No,Maybe,No,non-target industry
6234,54a41f867468693442b92c2e,5cb3b9f9a3ae614f178586c8,"Hunt Jackson, PLLC",Accounting,Tax Partner,Maybe,No,No,non-target industry
6236,6558d46edfeffa0001ee88c2,54a1346a69702d3e83b62300,Glover Stanbury,Accounting,Partner,Maybe,No,No,non-target industry
6243,66fd6f23100e9d0001d1d80c,54a2455f7468693a7e43b01b,"Livingston & Haynes, PC",Accounting,Partner,Maybe,No,No,non-target industry
6245,54a5b8727468693b8c2501a3,54a1289c69702db878520801,"Capossela, Cohen, LLC",Accounting,Senior Partner,Maybe,No,No,non-target industry
6249,63167aa5b20e3d0001280f8a,5592054a73696418a5012200,The NorthBridge Group,Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6252,624dbd5ef4c8c00001e87aed,61ec2079eef2830001e6f57f,Gilezan Global Brokered by eXp Commercial,Real Estate,Sales Partner,Yes,No,Yes,explicit icp terminology
6258,66fe3a66c160280001021f8b,5f4a6fffa8d4cd000174e2c6,Bailey Scarano Certified Public Accountants,Accounting,Managing Partner & Director Of Valuation Services,Maybe,No,No,non-target industry
6261,66f2972d8f9a8700019dba93,5ea3150d257991008c6ecb76,"Schreiber Advisors, P.C.",Accounting,Managing Partner,Maybe,No,No,non-target industry
6265,54a75dd77468696b7f83ed2d,54a1b1497468694f8fc7bb08,Hobe & Lucas CPAs,Accounting,Partner,Maybe,No,No,non-target industry
6270,60c6792cc9df0900012ee289,65f32b713de1e101c64fd639,Firethorn,Management Consulting,Partner | Transaction Advisory,Yes,Maybe,Yes,explicit icp terminology
6274,66f8546e5255560001eb3878,5e1dcbf19b5829008c12949a,Hand Baldachin & Associates LLP,Law Practice,Partner,Yes,Maybe,Yes,explicit icp terminology
6276,5ac9f95aa6da98407c787662,5a9dea37a6da98d94d8fc63a,The JIAN Group,Building Materials,Owner,Yes,No,Yes,explicit icp terminology
6277,54eba05174686943115c0e01,5500c4f07369641754a14c00,"Wright, Moore, DeHart, Dupuis, and Hutchinson, LLC",Accounting,Partner,Maybe,No,No,non-target industry
6281,6106d81ad334cf00017ec68a,556d69f073696411ec2d0301,Monahan Mijares CPA,Accounting,Managing Partner,Yes,No,No,professional services without clear sourcing mandate
6282,54a260ee7468693cdd90591e,54a11e1b69702d8ccc274901,"The Cleveland Group, Certified Public Accountants & Business Advisors, LLC",Accounting,Partner,Maybe,No,No,non-target industry
6301,54a245db7468693825edf01b,54a1209569702d97c1ec9102,Fulcrum Strategies,Hospital & Health Care,President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6307,6014544c296ffa0001fdcbe5,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,explicit icp terminology
